active,age,associationId,backhandStyle,birthCity,birthDate,careerPrizeMoney,coach,doublesCareerLosses,doublesCareerTitles,doublesCareerWins,doublesHighestRank,doublesHighestRankDate,doublesLossesYearToDate,doublesRank,doublesTitlesYearToDate,doublesWinsYearToDate,firstName,handedness,heightCm,heightFt,id,lastName,nationality,natlId,playerHeadshotUrl,residence,singlesCareerLosses,singlesCareerTitles,singlesCareerWins,singlesHighestRank,singlesHighestRankDate,singlesLossesYearToDate,singlesRank,singlesTitlesYearToDate,singlesWinsYearToDate,weightKg,weightLb,yearToDatePrizeMoney,yearTurnedPro
True,36,H808,two-handed,"Helsinki, Finland",1989-06-04T00:00:00.000Z,2876080,Boris Chernov,99,9,179,3,2025-03-31T00:00:00.000Z,11,3,1,27,Harri,right,188.0,"6'2""",089c3dca-cd1c-45a3-b95a-57e15da626f2,Heliovaara,Finland,FIN,https://www.atptour.com/-/media/alias/player-headshot/H808,,14,0,9,194,2011-12-19T00:00:00.000Z,0,0,0,0,82.0,181.0,636152,2008
True,35,H811,,,1989-08-30T00:00:00.000Z,7607,,0,0,0,1143,2007-08-06T00:00:00.000Z,0,0,0,0,Abel,,,,7f0c5c2d-92bd-44c3-994d-1cc40296c7c0,Hernandez-Aguila,Spain,ESP,https://www.atptour.com/-/media/alias/player-headshot/H811,,0,0,0,1335,2008-07-07T00:00:00.000Z,0,0,0,0,,,0,0
True,32,H928,two-handed,"Guayaquil, Ecuador",1993-04-18T00:00:00.000Z,410679,Colon Nunez ,49,0,28,61,2024-07-01T00:00:00.000Z,4,72,0,2,Diego,left,180.0,"5'11""",f6d017f4-25fc-46c8-9a20-440720b0cc9e,Hidalgo,Ecuador,ECU,https://www.atptour.com/-/media/alias/player-headshot/H928,,1,0,1,358,2020-02-03T00:00:00.000Z,0,0,0,0,81.0,178.0,56288,0
True,35,H938,two-handed,"Culiacan, Mexico",1989-11-11T00:00:00.000Z,338556,Philip Farmer,42,1,23,60,2022-07-11T00:00:00.000Z,2,163,0,1,Hans,left,183.0,"6'0""",5949ef19-a9d2-473d-b8a2-fcbcb43b72ba,Hach Verdugo,Mexico,MEX,https://www.atptour.com/-/media/alias/player-headshot/H938,,1,0,3,528,2015-07-20T00:00:00.000Z,0,0,0,0,82.0,180.0,15385,2013
True,33,H939,two-handed,"Taipei, Chinese Taipei",1991-09-22T00:00:00.000Z,244228,,26,0,8,62,2019-06-10T00:00:00.000Z,0,482,0,0,Cheng-Peng,left,180.0,"5'11""",478a4aff-6398-4975-9472-e5c940846ca2,Hsieh,Chinese Taipei,TPE,https://www.atptour.com/-/media/alias/player-headshot/H939,,0,0,0,1098,2011-07-18T00:00:00.000Z,0,0,0,0,91.0,201.0,2126,2010
True,33,H940,two-handed,"Shreveport, LA, USA",1992-05-07T00:00:00.000Z,4814945,Davide Sanguinetti,83,4,92,16,2017-11-20T00:00:00.000Z,0,0,0,0,Ryan,right,185.0,"6'1""",a20274f9-b247-4881-822e-b6a266016370,Harrison,United States,USA,https://www.atptour.com/-/media/alias/player-headshot/H940,,159,1,118,40,2017-07-17T00:00:00.000Z,0,0,0,0,84.0,185.0,0,2007
True,36,H971,,,1988-12-26T00:00:00.000Z,1910,,0,0,0,0,,0,0,0,0,Christian,,,,3881cca0-2448-4547-ac32-cf78b2adeac4,Hansen,Germany,GER,https://www.atptour.com/-/media/alias/player-headshot/H971,,0,0,0,1659,2017-10-23T00:00:00.000Z,0,0,0,0,,,0,0
True,34,H996,two-handed,"Schiltigheim, France",1991-03-18T00:00:00.000Z,9844005,Jean Roch Herbert,106,24,228,2,2016-07-11T00:00:00.000Z,3,150,1,5,Pierre-Hugues,right,188.0,"6'2""",1cfae987-51a7-4004-a6d9-bdfd45efb303,Herbert,France,FRA,https://www.atptour.com/-/media/alias/player-headshot/H996,,131,0,105,36,2019-02-11T00:00:00.000Z,4,126,0,4,75.0,165.0,306221,2010
True,33,H997,two-handed,"Karlsruhe, Germany",1991-11-13T00:00:00.000Z,3518727,Juan Pablo Brzezicki,17,0,15,81,2024-07-15T00:00:00.000Z,1,341,0,0,Yannick,right,193.0,"6'4""",d75324ae-4b02-478a-94f1-36931561dfd3,Hanfmann,Germany,GER,https://www.atptour.com/-/media/alias/player-headshot/H997,,86,0,77,45,2023-07-03T00:00:00.000Z,8,138,0,3,86.0,190.0,294150,2015
True,34,H999,,,1990-08-06T00:00:00.000Z,90067,,0,0,0,413,2016-07-25T00:00:00.000Z,0,0,0,0,Gabriel Alejandro,,,,0a876eed-5e3a-4f4a-ab91-38218b1fbf30,Hidalgo,Argentina,ARG,https://www.atptour.com/-/media/alias/player-headshot/H999,,0,0,0,311,2014-04-14T00:00:00.000Z,0,0,0,0,,,0,0
True,32,HA33,two-handed,"Cham, Germany",1992-08-12T00:00:00.000Z,176143,Marc Sieber,0,0,0,345,2021-11-01T00:00:00.000Z,0,1791,0,0,Peter,right,185.0,"6'1""",ff9df3e8-604d-4752-b26d-2e4c6ee6ab37,Heller,Germany,GER,https://www.atptour.com/-/media/alias/player-headshot/HA33,,0,0,0,273,2018-11-26T00:00:00.000Z,0,903,0,0,80.0,176.0,0,0
True,29,HA71,two-handed,"Hyeres, France",1995-11-04T00:00:00.000Z,1123574,Lionel Zimbler,10,0,7,132,2021-10-18T00:00:00.000Z,0,1474,0,0,Antoine,right,183.0,"6'0""",aabdeceb-03da-4070-92fe-e4f075aea017,Hoang,France,FRA,https://www.atptour.com/-/media/alias/player-headshot/HA71,,13,0,6,98,2019-08-19T00:00:00.000Z,0,1082,0,0,76.0,168.0,1052,2016
True,35,HA90,single-handed,Singapore,1989-08-13T00:00:00.000Z,14556,Shane Marshall/Art Hobbs,1,0,0,1166,2016-04-11T00:00:00.000Z,0,0,0,0,Roy,right,183.0,"6'0""",876ba56e-08d0-4229-9e33-cf69b6940d86,Hobbs,Singapore,SGP,https://www.atptour.com/-/media/alias/player-headshot/HA90,,0,0,0,1346,2016-03-21T00:00:00.000Z,0,0,0,0,70.0,154.0,0,0
True,31,HB05,two-handed,"Shreveport, LA, USA",1994-05-29T00:00:00.000Z,1232393,Pat Harrison,30,2,41,19,2025-05-19T00:00:00.000Z,13,20,2,28,Christian,right,180.0,"5'11""",569480d5-d2f3-44aa-9d5d-184396cf2625,Harrison,United States,USA,https://www.atptour.com/-/media/alias/player-headshot/HB05,,9,0,6,198,2018-07-02T00:00:00.000Z,0,0,0,0,77.0,170.0,504773,2007
True,30,HB18,,,1995-04-28T00:00:00.000Z,7349,,0,0,0,785,2025-06-09T00:00:00.000Z,0,799,0,0,Alp,,,,1a9cb9c9-c774-4264-9b99-f1a1c3d38bf6,Horoz,Turkiye,TUR,https://www.atptour.com/-/media/alias/player-headshot/HB18,,0,0,0,1356,2025-06-09T00:00:00.000Z,0,1439,0,0,,,3258,0
True,30,HB48,two-handed,"Les Lilas, France",1995-01-28T00:00:00.000Z,783176,Christophe Couprie ,3,0,2,252,2018-12-24T00:00:00.000Z,0,882,0,0,Calvin,right,191.0,"6'3""",1721c559-b299-41c8-a413-8979de28887c,Hemery,France,FRA,https://www.atptour.com/-/media/alias/player-headshot/HB48,,9,0,2,116,2018-04-30T00:00:00.000Z,0,172,0,0,83.0,184.0,96569,2013
True,28,HB64,two-handed,"Bondy, France",1996-10-26T00:00:00.000Z,4044205,Olivier Malcor,33,0,14,129,2022-10-03T00:00:00.000Z,3,367,0,2,Quentin,right,191.0,"6'3""",3996f436-43f1-4c52-a984-78bc150ff452,Halys,France,FRA,https://www.atptour.com/-/media/alias/player-headshot/HB64,,74,0,45,47,2025-06-09T00:00:00.000Z,12,48,0,10,85.0,187.0,711824,2012
True,28,HB71,two-handed,"Wroclaw, Poland",1997-02-11T00:00:00.000Z,18018430,"Nicolas Massu, Ivan Lendl",63,4,55,30,2022-06-13T00:00:00.000Z,1,581,0,0,Hubert,right,196.0,"6'5""",454ed770-0925-47a1-8e0c-8bda65995048,Hurkacz,Poland,POL,https://www.atptour.com/-/media/alias/player-headshot/HB71,,153,8,226,6,2024-08-05T00:00:00.000Z,11,29,0,15,81.0,179.0,1153504,2015
True,27,HB83,two-handed,"Rockhampton, Australia",1997-09-05T00:00:00.000Z,18256,Jim Thompson,0,0,0,739,2024-10-21T00:00:00.000Z,0,1794,0,0,Mitchell,right,175.0,"5'9""",9bf1b143-f6cd-4a21-a582-489f629068b8,Harper,Australia,AUS,https://www.atptour.com/-/media/alias/player-headshot/HB83,,0,0,0,791,2023-06-19T00:00:00.000Z,0,0,0,0,73.0,162.0,0,0
True,27,HC21,two-handed,Gwangwondo,1997-06-30T00:00:00.000Z,444893,,2,0,0,359,2023-01-16T00:00:00.000Z,0,0,0,0,Seongchan,right,175.0,"5'9""",3ec25144-cd59-4061-b39e-b7839a279ca9,Hong,South Korea,KOR,https://www.atptour.com/-/media/alias/player-headshot/HC21,,18,0,6,139,2024-09-16T00:00:00.000Z,0,374,0,0,65.0,143.0,0,0
True,30,HD68,two-handed,Nottingham,1995-01-25T00:00:00.000Z,870588,Geoff Harris,2,0,0,265,2024-02-12T00:00:00.000Z,0,880,0,0,Billy,right,193.0,"6'4""",60549ce7-c5bc-4203-ab0f-dc8a07effaf2,Harris,Great Britain,GBR,https://www.atptour.com/-/media/alias/player-headshot/HD68,,14,0,8,101,2024-09-09T00:00:00.000Z,7,113,0,0,89.0,196.0,220006,0
True,26,HF80,two-handed,"Houston, TX, USA",1998-08-21T00:00:00.000Z,400896,Patricio Heras,7,0,3,274,2024-12-23T00:00:00.000Z,1,387,0,0,Hady,right,188.0,"6'2""",9a152082-f462-4d3f-845c-e4b525d89310,Habib,Lebanon,LBN,https://www.atptour.com/-/media/alias/player-headshot/HF80,,12,0,10,159,2025-05-05T00:00:00.000Z,4,163,0,1,88.0,195.0,248362,0
True,28,HG86,two-handed,"Cape Town, South Africa",1997-02-24T00:00:00.000Z,4222690,Anthony Harris,22,1,22,108,2022-06-06T00:00:00.000Z,0,0,0,0,Lloyd,right,193.0,"6'4""",583b7248-a285-47a9-8e69-2effc06e17ea,Harris,South Africa,RSA,https://www.atptour.com/-/media/alias/player-headshot/HG86,,84,0,77,31,2021-09-13T00:00:00.000Z,1,311,0,0,80.0,176.0,121624,2015
True,29,HG90,two-handed,Lima,1995-12-20T00:00:00.000Z,111030,,1,0,2,175,2024-01-15T00:00:00.000Z,0,189,0,1,Conner,right,188.0,"6'2""",dd174edf-4383-4f4b-80e8-9c9cd591d346,Huertas del Pino,Peru,PER,https://www.atptour.com/-/media/alias/player-headshot/HG90,,2,0,2,520,2022-08-01T00:00:00.000Z,0,541,0,1,83.0,184.0,13212,0
True,30,HG94,two-handed,"Merzig, Germany",1995-02-04T00:00:00.000Z,607760,"Hasan Ibrahim, Saki Hassan",11,0,4,168,2025-04-07T00:00:00.000Z,1,200,0,0,Benjamin,right,183.0,"6'0""",fee91676-faf9-4d40-ae51-9495772245ad,Hassan,Lebanon,LBN,https://www.atptour.com/-/media/alias/player-headshot/HG94,,13,0,16,143,2024-06-17T00:00:00.000Z,2,195,0,0,85.0,187.0,162808,0
True,28,HH01,two-handed,Copenhagen ,1997-02-14T00:00:00.000Z,17190,Frederik Nielsen ,0,0,1,644,2023-01-16T00:00:00.000Z,0,1020,0,0,Benjamin,right,185.0,"6'1""",3f4ac3e8-43d1-4a38-835b-618ccfb81ebc,Hannestad,Denmark,DEN,https://www.atptour.com/-/media/alias/player-headshot/HH01,,2,0,1,919,2017-06-19T00:00:00.000Z,0,1222,0,0,75.0,165.0,2085,0
True,28,HH06,two-handed,"Zurich, Switzerland",1996-06-24T00:00:00.000Z,1922168,"Thiemo Scharfenberger, Juerg Huesler",23,1,21,132,2021-10-25T00:00:00.000Z,1,262,0,0,Marc-Andrea,left,196.0,"6'5""",3d1fd625-1579-4ff7-9f32-deb1c05f6be6,Huesler,Switzerland,SUI,https://www.atptour.com/-/media/alias/player-headshot/HH06,,52,1,32,47,2023-02-13T00:00:00.000Z,1,167,0,0,86.0,189.0,109608,2016
True,26,HH15,two-handed,"Minsk, Belarus",1998-08-14T00:00:00.000Z,108234,,0,0,0,421,2023-11-06T00:00:00.000Z,0,603,0,0,Mikalai,right,183.0,"6'0""",744fab5b-b97f-4377-8436-2ac17503c982,Haliak,Belarus,BLR,https://www.atptour.com/-/media/alias/player-headshot/HH15,,0,0,0,364,2024-04-22T00:00:00.000Z,0,668,0,0,75.0,165.0,5401,0
True,25,HH23,two-handed,Östringen ,1999-10-26T00:00:00.000Z,14358,Robert Flego,0,0,0,1071,2019-09-09T00:00:00.000Z,0,0,0,0,Tim,right,185.0,"6'1""",e8980622-bb7f-47c3-afa1-a814c2f692c5,Heger,Germany,GER,https://www.atptour.com/-/media/alias/player-headshot/HH23,,0,0,0,1220,2019-09-23T00:00:00.000Z,0,0,0,0,78.0,173.0,0,0
True,26,HH26,two-handed,"Metz, France",1998-06-26T00:00:00.000Z,9362932,Fabrice Martin,32,0,7,348,2024-08-26T00:00:00.000Z,2,395,0,0,Ugo,left,188.0,"6'2""",7a2f66b7-081d-4e82-a121-191c480f7cf4,Humbert,France,FRA,https://www.atptour.com/-/media/alias/player-headshot/HH26,,136,7,158,13,2024-04-15T00:00:00.000Z,11,20,1,15,73.0,160.0,1009646,2016
True,29,HH43,two-handed,Heythuysen ,1996-04-06T00:00:00.000Z,50466,Willem-Jan van Hulst,0,0,0,195,2025-06-09T00:00:00.000Z,0,209,0,0,Mats,right,183.0,"6'0""",2e31faf3-5fce-46bb-9d93-ab56b713cf96,Hermans,Netherlands,NED,https://www.atptour.com/-/media/alias/player-headshot/HH43,,0,0,0,1368,2020-02-17T00:00:00.000Z,0,1593,0,0,78.0,171.0,7855,0
True,28,HH51,two-handed,Bad Hersfeld,1997-04-28T00:00:00.000Z,7913,,0,0,0,1464,2023-03-20T00:00:00.000Z,0,0,0,0,Benedikt,right,185.0,"6'1""",0d507560-7a28-4b77-8ff3-63e55deda2e4,Henning,Germany,GER,https://www.atptour.com/-/media/alias/player-headshot/HH51,,0,0,0,1133,2023-06-12T00:00:00.000Z,0,1593,0,0,78.0,171.0,0,0
True,28,I09G,two-handed,Hyougo,1997-03-31T00:00:00.000Z,3326,,0,0,0,1382,2018-08-06T00:00:00.000Z,0,0,0,0,Kaito,right,173.0,"5'8""",353ffaa1-1be6-433a-9d95-7e8fec53b826,Itsusaki,Japan,JPN,https://www.atptour.com/-/media/alias/player-headshot/I09G,,0,0,0,1307,2017-11-27T00:00:00.000Z,0,0,0,0,70.0,154.0,54,0
True,26,I09N,two-handed,Campobasso,1999-03-26T00:00:00.000Z,83408,Paolo Moretti,0,0,0,622,2022-09-12T00:00:00.000Z,0,1333,0,0,Federico,right,183.0,"6'0""",b688c40d-103b-4582-96a7-46967df0e5f0,Iannaccone,Italy,ITA,https://www.atptour.com/-/media/alias/player-headshot/I09N,,0,0,0,443,2025-02-03T00:00:00.000Z,0,510,0,0,73.0,160.0,7795,0
True,25,I09U,two-handed,Santiago del Compostela,2000-01-10T00:00:00.000Z,16703,Simón Fariñas-Ferro,0,0,0,371,2025-04-21T00:00:00.000Z,0,438,0,0,Rafael,right,191.0,"6'3""",9e1e6970-77fd-4ec7-af0f-798c28fb2985,Izquierdo Luque,Spain,ESP,https://www.atptour.com/-/media/alias/player-headshot/I09U,,0,0,0,892,2024-08-26T00:00:00.000Z,0,1127,0,0,88.0,195.0,3139,0
True,28,I09V,,,1997-03-03T00:00:00.000Z,359,,0,0,0,2091,2025-05-26T00:00:00.000Z,0,2099,0,0,Filippo,,,,6a1089b6-1594-4ae4-95a3-0b2af153b921,Iotti,Italy,ITA,https://www.atptour.com/-/media/alias/player-headshot/I09V,,0,0,0,0,,0,0,0,0,,,161,0
True,23,I0A5,two-handed,Istanbul,2001-07-28T00:00:00.000Z,15054,Gavin Hopper,0,0,0,987,2022-08-08T00:00:00.000Z,0,0,0,0,Berk,right,180.0,"5'11""",ba1d78e7-2059-4de7-8a73-e87fe0ef1d21,Ilkel,Turkiye,TUR,https://www.atptour.com/-/media/alias/player-headshot/I0A5,,0,0,0,1174,2022-08-15T00:00:00.000Z,0,0,0,0,78.0,173.0,210,0
True,24,I0A6,two-handed,Osaka,2000-12-21T00:00:00.000Z,62615,,1,0,0,308,2023-10-30T00:00:00.000Z,0,473,0,0,Taisei,left,180.0,"5'11""",62bcf57b-5066-4d92-9af7-304c7e128c9d,Ichikawa,Japan,JPN,https://www.atptour.com/-/media/alias/player-headshot/I0A6,,0,0,0,636,2025-01-27T00:00:00.000Z,0,653,0,0,70.0,154.0,9740,0
True,22,I0A7,two-handed,Bucharest,2002-10-12T00:00:00.000Z,261789,Andrei Pavel,0,0,0,356,2023-04-24T00:00:00.000Z,0,1342,0,0,Nicholas David,right,,"0'0""",8c00fdb8-3eae-45ba-999e-d90059f47057,Ionel,Romania,ROU,https://www.atptour.com/-/media/alias/player-headshot/I0A7,,4,0,2,184,2023-06-12T00:00:00.000Z,0,351,0,0,75.0,165.0,11379,0
True,23,I0AH,,,2001-11-11T00:00:00.000Z,150,,0,0,0,1907,2020-01-06T00:00:00.000Z,0,0,0,0,Rail,,,,d3dc7570-cb53-4111-a9dc-27965fc2543c,Ibragimov,Russia,RUS,https://www.atptour.com/-/media/alias/player-headshot/I0AH,,0,0,0,0,,0,0,0,0,,,0,0
True,21,I0AP,two-handed,Skopje,2004-05-11T00:00:00.000Z,62680,Luka Kutanjac,0,0,0,514,2023-05-29T00:00:00.000Z,0,0,0,0,Kalin,right,196.0,"6'5""",83bf52d6-73f3-4be9-83cb-9505091e1bd2,Ivanovski,North Macedonia,MKD,https://www.atptour.com/-/media/alias/player-headshot/I0AP,,0,0,0,305,2023-10-16T00:00:00.000Z,0,961,0,0,85.0,187.0,6654,0
True,22,I0AR,two-handed,Mie,2003-04-15T00:00:00.000Z,4629,,0,0,0,1221,2023-10-02T00:00:00.000Z,0,0,0,0,Geni,right,173.0,"5'8""",c321b76a-87a9-44d8-8dc9-edddaaee1407,Inoue,Japan,JPN,https://www.atptour.com/-/media/alias/player-headshot/I0AR,,0,0,0,1605,2022-09-12T00:00:00.000Z,0,0,0,0,68.0,149.0,0,0
True,22,I0AS,two-handed,Moscow,2002-07-03T00:00:00.000Z,8773,Kesarev A.O,0,0,0,894,2022-09-12T00:00:00.000Z,0,2034,0,0,Daniel,right,180.0,"5'11""",b0585ddf-d96d-42b6-8e44-3c6d0e3497c7,Ibragimov,Russia,RUS,https://www.atptour.com/-/media/alias/player-headshot/I0AS,,0,0,0,1339,2022-08-15T00:00:00.000Z,0,0,0,0,83.0,182.0,0,0
True,22,I0AX,two-handed,Hiroshima ,2003-01-22T00:00:00.000Z,55683,,0,0,0,334,2025-05-19T00:00:00.000Z,0,352,0,0,Kokoro,right,175.0,"5'9""",a0ddbd79-2eae-4c3b-b3d6-f2d8aa36524b,Isomura,Japan,JPN,https://www.atptour.com/-/media/alias/player-headshot/I0AX,,0,0,0,448,2025-01-27T00:00:00.000Z,0,470,0,0,72.0,158.0,10618,0
True,20,I0AY,,,2005-05-10T00:00:00.000Z,610,,0,0,0,0,,0,0,0,0,Rodrigo,,,,9d3eed04-c776-427c-9d87-9ed0de1c9f98,Izquierdo Casal,Spain,ESP,https://www.atptour.com/-/media/alias/player-headshot/I0AY,,0,0,0,0,,0,0,0,0,,,0,0
True,24,I0B0,,Honolulu,2000-11-16T00:00:00.000Z,56891,Daniel Llarenas,0,0,0,536,2025-01-27T00:00:00.000Z,0,625,0,0,Andre,left,173.0,"5'8""",7817742b-e4d1-4d01-b264-28d683959aee,Ilagan,United States,USA,https://www.atptour.com/-/media/alias/player-headshot/I0B0,,0,0,0,362,2025-05-26T00:00:00.000Z,0,367,0,0,64.0,142.0,20240,0
True,23,I0B1,,,2001-09-07T00:00:00.000Z,16272,,0,0,0,629,2023-10-30T00:00:00.000Z,0,703,0,0,Nikita,,,,46f00e89-1775-4fdb-9602-2869f023c1d9,Ianin,Russia,RUS,https://www.atptour.com/-/media/alias/player-headshot/I0B1,,0,0,0,1214,2024-07-15T00:00:00.000Z,0,1592,0,0,,,3318,0
True,21,I0B3,,,2003-08-07T00:00:00.000Z,10968,,0,0,0,1058,2025-05-05T00:00:00.000Z,0,1074,0,0,Karim,,,,469a1e63-a8fa-461c-b0c9-1884ab47976d,Ibrahim,Egypt,EGY,https://www.atptour.com/-/media/alias/player-headshot/I0B3,,0,0,0,1299,2025-05-19T00:00:00.000Z,0,1299,0,0,,,2260,0
True,41,I0B4,two-handed,Yokohama ,1984-05-18T00:00:00.000Z,672,,0,0,0,2071,2023-06-12T00:00:00.000Z,0,0,0,0,Seiichiro,right,178.0,"5'10""",cf054205-5292-4bb8-8a88-22c070c3b57e,Ichikawa,Japan,JPN,https://www.atptour.com/-/media/alias/player-headshot/I0B4,,0,0,0,0,,0,0,0,0,72.0,158.0,54,0
True,20,I0B5,,,2004-09-27T00:00:00.000Z,408,,0,0,0,0,,0,0,0,0,Jonathan,,,,a5aae939-c4f0-4762-8b5f-fa62e6b986a1,Irwanto,United States,USA,https://www.atptour.com/-/media/alias/player-headshot/I0B5,,0,0,0,0,,0,0,0,0,,,0,0
True,21,I0B6,two-handed,,2004-02-25T00:00:00.000Z,5777,,0,0,0,928,2023-02-20T00:00:00.000Z,0,1652,0,0,Paul,right,,,88725241-d6b9-45f5-9c45-2f83b3d43ed8,Inchauspe,France,FRA,https://www.atptour.com/-/media/alias/player-headshot/I0B6,,0,0,0,1146,2022-10-17T00:00:00.000Z,0,0,0,0,,,0,0
True,22,I0B9,,,2003-02-10T00:00:00.000Z,1658,,0,0,0,2267,2025-05-19T00:00:00.000Z,0,2267,0,0,Antonio Matteo,,,,295a00e9-200f-4f01-90fc-184a0bf4cac2,Iaquinto Diaz,Dominican Republic,DOM,https://www.atptour.com/-/media/alias/player-headshot/I0B9,,0,0,0,0,,0,0,0,0,,,0,0
True,23,I0BA,,,2001-08-27T00:00:00.000Z,1710,,0,0,0,2165,2024-01-01T00:00:00.000Z,0,2522,0,0,Rakhimbek,,,,e3915c31-48df-469f-9950-4b2843c36597,Ibrakhimov,Uzbekistan,UZB,https://www.atptour.com/-/media/alias/player-headshot/I0BA,,0,0,0,1550,2022-08-15T00:00:00.000Z,0,1968,0,0,,,264,0
True,19,I0BB,,,2006-02-27T00:00:00.000Z,778,,0,0,0,0,,0,0,0,0,Robert Gabriel,right,,,ed54037f-82f0-48a1-9345-2591881ab06a,Ionescu,Romania,ROU,https://www.atptour.com/-/media/alias/player-headshot/I0BB,,0,0,0,0,,0,0,0,0,,,0,0
True,20,I0BC,,,2004-10-02T00:00:00.000Z,2672,,0,0,0,1697,2023-12-18T00:00:00.000Z,0,1847,0,0,Mihail,right,,,433acb97-035f-458b-9fb1-a0d3d1c01d0b,Ivanov,Bulgaria,BUL,https://www.atptour.com/-/media/alias/player-headshot/I0BC,,0,0,0,1620,2022-10-03T00:00:00.000Z,0,1866,0,0,,,96,0
True,20,I0BE,,Dimitrovgrad ,2004-09-22T00:00:00.000Z,15826,,0,0,0,1181,2024-11-25T00:00:00.000Z,0,1269,0,0,Saveliy,right,180.0,"5'11""",2ee8349e-4dd8-4908-ad9d-90e6cd02a8cf,Ivanov,Russia,RUS,https://www.atptour.com/-/media/alias/player-headshot/I0BE,,0,0,0,817,2024-10-14T00:00:00.000Z,0,832,0,0,70.0,154.0,3090,0
True,16,I0BF,,,2008-10-30T00:00:00.000Z,6434,,0,0,0,2012,2025-03-31T00:00:00.000Z,0,2046,0,0,Ivan,right,,,7626aa33-7f05-436e-a24a-282a666310f8,Ivanov,Bulgaria,BUL,https://www.atptour.com/-/media/alias/player-headshot/I0BF,,0,0,0,795,2025-06-16T00:00:00.000Z,0,795,0,0,,,3258,0
True,18,I0BH,,,2006-11-04T00:00:00.000Z,494,,0,0,0,0,,0,0,0,0,Andres Valentin,,,,dabc4f3f-77c9-486b-a019-a71738a70bad,Ispas,Canada,CAN,https://www.atptour.com/-/media/alias/player-headshot/I0BH,,0,0,0,0,,0,0,0,0,,,54,0
True,20,I0BI,,,2004-12-08T00:00:00.000Z,1952,,0,0,0,1954,2024-06-10T00:00:00.000Z,0,0,0,0,Jacques-Kai,,,,cee34ac1-662e-4709-841d-6fb2ebfcf0bd,Inoue,Japan,JPN,https://www.atptour.com/-/media/alias/player-headshot/I0BI,,0,0,0,0,,0,0,0,0,,,54,0
True,20,I0BJ,,,2005-04-23T00:00:00.000Z,378,,0,0,0,0,,0,0,0,0,Leonardo,,,,51810f7c-395b-4562-9b7a-481ac058c5b7,Iemmi,Italy,ITA,https://www.atptour.com/-/media/alias/player-headshot/I0BJ,,0,0,0,0,,0,0,0,0,,,0,0
True,18,I0BL,,,2007-03-22T00:00:00.000Z,1456,,0,0,0,1893,2023-06-12T00:00:00.000Z,0,2459,0,0,Ivan,,,,38d5cccf-3081-430b-9b6b-ee748aecb3fd,Iutkin,Russia,RUS,https://www.atptour.com/-/media/alias/player-headshot/I0BL,,0,0,0,0,,0,0,0,0,,,312,0
True,19,I0BN,two-handed,Vienna,2005-07-19T00:00:00.000Z,3006,,0,0,0,1444,2024-09-23T00:00:00.000Z,0,1957,0,0,Volodymyr,right,193.0,"6'4""",2074607f-56ad-42e5-b139-54776082191b,Iakubenko,Ukraine,UKR,https://www.atptour.com/-/media/alias/player-headshot/I0BN,,0,0,0,1129,2024-08-12T00:00:00.000Z,0,1866,0,0,90.0,198.0,0,0
True,19,I0BO,,,2006-05-17T00:00:00.000Z,270,,0,0,0,0,,0,0,0,0,Michael Bolidard,,,,dc4987b3-7cba-45d4-a00b-95cf87566ecc,Ibakakomboyo-Ayessa,Republic of Congo,CGO,https://www.atptour.com/-/media/alias/player-headshot/I0BO,,0,0,0,0,,0,0,0,0,,,0,0
True,18,I0BQ,,,2006-12-07T00:00:00.000Z,2261,,0,0,0,0,,0,0,0,0,Claude,right,,,5783602b-2fc2-422b-b30d-6f901fd82465,Ishimwe,Rwanda,RWA,https://www.atptour.com/-/media/alias/player-headshot/I0BQ,,0,0,0,0,,0,0,0,0,,,705,0
True,26,I0BR,,,1998-06-20T00:00:00.000Z,7935,,0,0,0,1018,2025-03-17T00:00:00.000Z,0,1043,0,0,Nicolas,,,,4d7ade17-8f8f-4678-bb2d-d68593ca97dc,Ifi,Belgium,BEL,https://www.atptour.com/-/media/alias/player-headshot/I0BR,,0,0,0,999,2025-03-31T00:00:00.000Z,0,1167,0,0,,,1704,0
True,17,I0BV,,,2007-10-12T00:00:00.000Z,2211,,0,0,0,1375,2025-03-31T00:00:00.000Z,0,1453,0,0,Emanuel,,,,74789fe4-0c5b-4440-b640-9ba69dd4a293,Ivanisevic,Croatia,CRO,https://www.atptour.com/-/media/alias/player-headshot/I0BV,,0,0,0,1962,2025-06-09T00:00:00.000Z,0,1968,0,0,,,1218,0
True,21,I0BX,,,2004-03-26T00:00:00.000Z,312,,0,0,0,0,,0,0,0,0,Stephan,,,,76cbfd37-9ec2-4bef-adeb-aa46c64a2fa3,Iserath,Germany,GER,https://www.atptour.com/-/media/alias/player-headshot/I0BX,,0,0,0,0,,0,0,0,0,,,0,0
True,19,I0BY,,,2006-02-10T00:00:00.000Z,330,,0,0,0,0,,0,0,0,0,Sebastian,,,,60298ec8-24b8-402a-ac4b-c2e0c88bd98f,Iniguez,Bolivia,BOL,https://www.atptour.com/-/media/alias/player-headshot/I0BY,,0,0,0,0,,0,0,0,0,,,0,0
True,19,I0BZ,,,2005-12-13T00:00:00.000Z,260,,0,0,0,0,,0,0,0,0,Ryoma,,,,49627f37-3bdf-4173-a981-956555830fae,Ishii,Japan,JPN,https://www.atptour.com/-/media/alias/player-headshot/I0BZ,,0,0,0,0,,0,0,0,0,,,0,0
